steps,reward
1346626,9.985399688301284
1346713,9.988715997797737
1342298,9.962483782960787
1347021,10
1347090,9.699548484
1347101,10
1347130,9.837208301808127
1342555,9.891084388121687
1347601,9.931354631638781
1347703,9.799528106078064
1347715,9.816151512477566
1343001,9.957717156254605
1347762,9.971842441713928
1343254,9.805097758648012
1348073,9.940361165791332
1348289,10
1348307,-2.710235033
1348409,9.928500240474591
1348472,9.898225962906851
1348523,9.758511287173906
1348613,9.941187219123133
1343942,9.794498189012971
1344035,9.868878399805642
1344056,10
1349234,9.834287769623643
1349250,-3.566369123
1349238,9.957478397858994
1349445,9.952334544544055
1349491,10
1344780,9.872946289581074
1349718,9.875586103014284
1345011,9.846244679
1345062,9.940344528021852
1349856,9.971760439
1349974,9.743119725898236
1350034,10
1345326,9.996420372462854
1350213,10
1350677,9.914618958488054
1350691,9.941280245573095
1350777,9.927971603345586
1350866,9.887771794
1350977,10
1351000,-2.328604706
1346292,9.879483407420787
1351128,9.844377126324146
1346417,9.811675493949675
1346428,10
1351417,-2.562363001
1346790,-28.21172194
1351565,9.751892181265296
1351586,9.918572228725724
1351802,10
1351970,9.888066402404752
1352062,9.95969985
1352093,9.744157456194758
1347424,9.970217428421272
1352278,-2.083682604
1352318,-22.14978763
1347863,9.895447777415564
1352624,9.788837708
1352738,9.966454472778265
1352850,9.918059946
1348110,9.879997211501045
1352895,9.967495198650024
1348310,10
1353183,9.956944347887465
1353169,-41.48252731
1353287,10
1353347,-2.755623515
1353433,9.911683023334014
1348770,9.569704071375803
1348914,9.992723470940334
1353659,9.984046209377935
1353851,9.892910629
1353899,10
1354136,10
1354186,9.931362332063623
1349693,9.767732975767254
1349788,10
1349895,9.815009313049403
1354658,9.987916613441932
1354856,9.906076768156945
1354862,10
1354898,10
1354965,9.801713689269254
1354988,9.953704877883016
1355137,9.992122226343728
1355216,9.848347186608896
1350521,9.769150686675369
1355330,9.996446439806387
1355511,9.892781583175383
1350951,10
1350958,10
1355885,10
1351187,9.859814753547262
1356119,9.741994716450108
1356280,9.845483518
1356327,9.665498866106757
1356427,-2.64175458
1351721,10
1356506,10
1356508,9.822925104298607
1356560,9.657756834910597
1356960,10
1352267,9.932736392636095
1357079,10
1357246,9.906500699950653
1352565,9.985694662201942
1357481,-2.784426909
1352809,-2.690570815
1352856,9.901683621190905
1357780,9.925562002990276
1357846,9.943157720492149
1358010,-2.711924405
1358019,9.779321236426913
1358088,9.866180229861449
1358092,10
1353383,9.989394978571308
1358308,9.924872664806967
1353686,9.975215209807665
1358552,9.951888822466813
1358607,9.941365242487604
1358625,9.9881246
1354150,-3.239030319
1359040,10
1354296,9.950932871134425
1359192,9.963653446679507
1359227,9.75113632
1359437,9.949430538623384
1354712,-2.621718284
1359479,9.805615085708489
1359504,9.976027971025976
1359501,10
1359562,9.757949094033918
1359678,10
1354932,9.816674612618451
1360007,9.709667292385815
1355487,9.996443277893267
1355661,9.768382787552637
1360555,10
1360566,9.947049772
1360696,9.992892958208728
1356014,9.993008966
1360812,10
1360883,9.658762604730526
1360946,9.714604220155358
1360980,-2.55457316
1361024,9.727133784085767
1361262,9.806927467132192
1356783,9.876588041902497
1356931,10
1361737,-2.319911592
1361812,9.991729586971294
1361842,10
1357188,9.971929302025423
1361976,9.749512138174346
1357234,9.962261722571286
1362043,10
1362232,9.843149497765197
1362233,9.991804243299363
1362582,9.952400009605476
1358033,9.993164919
1362957,10
1363009,9.616969196023174
1363028,10
1363065,10
1358422,9.945346153771546
1363238,9.917777012
1358541,10
1363329,-42.07953244
1358585,-2.215814408
1363730,9.996532372
1363730,9.989362588634588
1359105,9.933823840921969
1363922,9.750193309581508
1364168,9.733110300319447
1364201,9.876832558225392
1359514,9.777497591182659
1364482,9.829676892996279
1364503,9.931929724252964
1364493,9.962280924427809
1364537,9.928126208910408
1364677,9.905501275267845
1360010,9.876854526149312
1364917,9.924271356
1364921,10
1365228,-38.44317488
1365377,9.979542348181715
1360631,9.695708108456628
1360719,9.878089881
1365682,9.936368353
1365765,9.931049303466219
1361107,9.763837950264136
1365981,9.987344426712712
1366004,10
1366191,10
1366272,9.819021880825202
1366377,9.407779928388901
1361716,10
1361744,10
1366788,9.919230198902758
1366754,10
1366762,9.786626782350872
1362028,9.598482190729055
1362106,9.985115103052213
1366912,9.928010545440257
1367076,9.731177583157507
1367359,9.941491821
1367417,9.932334864363225
1367451,9.825657256925226
1367602,9.996530767860408
1367738,9.719769021540966
1367770,9.927379076
1367898,9.745335235076334
1367938,-2.904129889
1363301,9.639035804554307
1363322,9.842890811869658
1363334,9.953881936194879
1368174,9.911273310690113
1363438,9.992171808911436
1368635,10
1368663,9.682160986527917
1368693,9.791887781126974
1368763,-38.53113168
1368831,9.722198177868096
1369039,9.993228211527734
1369093,9.741118989700981
1364429,9.964014536634334
1364513,9.834580743
1364570,9.974496017
1369394,10
1364721,9.977055420996072
1369678,9.931390352829498
1369844,-2.911270888
1369968,9.904220729485967
1370022,9.735770329997335
1370188,10
1370352,-3.489954956
1370356,10
1370439,9.919267909548342
1366040,9.898074120050898
1366044,9.929246097223611
1366081,9.510733520520311
1370875,10
1370941,9.822880533
1370933,-2.846556177
1370991,9.812515461
1366211,-2.748982254
1371187,9.848192800806958
1371417,9.896165891185234
1371426,9.797089253885336
1371646,9.942125138652408
1371739,9.884299854047761
1371791,9.894238469276859
1367048,10
1367161,10
1372040,-3.501260587
1372143,9.748434645909072
1367369,9.835794192303572
1372338,9.831923576433317
1372378,9.941652063936958
1367667,9.976192323
1372491,9.73661093
1372715,9.857314421544626
1372804,9.936807956229938
1372894,9.553693078218748
1372952,10
1372986,9.987858763028031
1368351,9.931515438995028
1368498,10
1373537,9.904168575515905
1373549,9.974606152121694
1368865,9.987117280594283
1373711,9.850119302139564
1373738,9.810388040979939
1369038,9.992769343871002
1373836,-2.383247544
1373861,9.970488723
1374020,9.967063647
1369394,9.782006756
1374215,-2.864254101
1374239,9.947228743
1369565,10
1374475,9.963586819444012
1374537,9.827999404503874
1374752,9.822702487548534
1374766,9.991651979
1374785,9.768814908179866
1374790,9.880196059623165
1375156,9.461036286641516
1375195,10
1375192,-2.658290795
1375199,9.924924750710966
1370439,9.956562322781712
1375552,9.812873758
1370755,9.749080138
1370829,9.917674466699289
1375828,9.976041552254797
1375888,9.929692149177214
1376075,9.870225912486728
1376079,9.977959030745515
1376179,10
1371362,10
1376193,9.896594527986306
1376329,9.857983065
1376409,-38.1369851
1376595,9.972826016712641
1372022,9.915082174148528
1372188,9.799545268390133
1377129,9.847092475682688
1377158,9.874318159513823
1377206,9.992937536
1377274,9.913900125
1372505,9.795477944236666
1377339,9.908419695234397
1377454,9.860601177655298
1377453,10
1372669,9.887815242670854
1377639,9.992296813
1377797,9.917231450798903
1373009,9.885375935396473
1377832,9.988125437494084
1378372,9.918292632394502
1378406,10
1373596,9.955240806899544
1378469,9.647126773697867
1378568,9.779723033470844
1373742,9.908233912175682
1378707,9.801129079093691
1374129,10
1378973,9.959726625
1379010,9.966139460150657
1379097,10
1379141,10
1374356,9.993482975
1379263,10
1374504,10
1379397,8.745040095351966
1374772,9.899827499105609
1379853,9.813109955964155
1379966,9.868158401325173
1375283,-2.764507354
1375385,9.809004694
1380268,10
1380326,9.97934885
1380397,9.729525004571753
1380404,9.800509258
1380461,9.97930443
1380528,10
1380541,9.969093923152567
1375800,9.91332524
1380656,-2.443002578
1380844,9.617607018472672
1381245,9.965385266263233
1381378,9.980988130568193
1376552,9.815882991659587
1376553,10
1381420,9.848029512085548
1381490,9.727620095322866
1381548,9.835359887127474
1376812,9.767380152446428
1381722,10
1381846,9.937338971683811
1382012,9.842207293
1382110,9.758205586283012
1382131,9.852094613575785
1382221,10
1377543,9.832040219876667
1377577,9.585767249533076
1377609,10
1382496,9.668664572749584
1382484,9.658779082
1382851,9.675474256251219
1378271,9.858558036093191
1383153,9.733157853028873
1383421,9.738171781
1378606,9.529948493224225
1383444,9.797441399
1383494,9.981510272456486
1378690,9.882685526
1383530,10
1383751,9.791975033362363
1383867,9.982901343852948
1383901,10
1383959,9.799052693412063
1379471,9.802403277309178
1384366,9.875751755507075
1379543,9.851656059
1379640,9.906414003414351
1384493,9.960376158598365
1384644,9.728818073588357
1379879,9.974978538180798
1384718,9.845484704509676
1384807,9.995932024042743
1384951,9.918316148507945
1385028,9.789074369134884
1385117,10
1385253,9.923884835647401
1385512,9.883236032719054
1385569,10
1380757,9.938022239142333
1385660,9.966241643097916
1380856,9.900519035210193
1385717,9.864850258013107
1385874,9.984703851431505
1385999,9.818706534874487
1381191,9.830304396251922
1386234,9.984175964243287
1386312,9.987944594679657
1381488,9.914412800420113
1386367,9.838169944695073
1386459,9.923089154590654
1386495,9.992477382470199
1381971,9.993038919552758
1382315,10
1387188,10
1382383,9.937081760529166
1387291,10
1382483,9.578980949
1387411,9.959318170304593
1387467,9.675777133412295
1387542,9.762849513026337
1387602,9.993462453590448
1387703,9.97267398
1387722,9.969533241047131
1387834,9.930810639677492
1383171,9.747892261006308
1388343,-3.015290313
1383495,10
1388468,9.743317643923618
1388542,10
1388617,9.807036552436957
1388701,9.834331879299445
1388812,9.927725613567489
1383969,9.907276693103434
1383979,10
1388867,10
1389113,9.996360892515229
1389171,9.822080986893479
1384499,9.946625428601779
1384573,9.774366231024775
1389483,9.956201966
1389567,9.657628908026158
1389728,9.940276689872679
1389990,10
1390042,9.813365972
1385189,9.952565512935104
1390078,9.830253992
1390184,9.972576337
1390229,9.810875058
1385450,9.960563754184964
1390513,10
1390558,9.863481276
1390693,9.899078675270061
1390749,9.618271977289956
1390892,-2.604749854
1390923,9.857699790689857
1386085,9.794508731600496
1386274,9.878180270923934
1391148,9.934055124078013
1386523,10
1391380,9.754337245
1386562,9.700900785588011
1391649,9.893420801222495
1391689,10
1391698,9.802853931574354
1391934,9.855800340070864
1391986,9.907569670635906
1392073,9.600247689053168
1392106,9.957571353816746
1392427,9.925054390341463
1387561,9.796258973548719
1387638,9.788608239
1392604,9.727142938265516
1392614,9.957451535688165
1392663,10
1387853,9.727025009398062
1392777,9.929447730638579
1392839,9.739380973055427
1388013,-2.753652045
1393226,9.975624738367687
1393477,10
1393581,9.864238724586311
1393591,-2.715524939
1393614,-2.88097563
1388822,-38.48801098
1393755,9.808963856
1388959,9.988985509
1389018,10
1394028,9.959652200467335
1389222,9.986651018306109
1394089,9.798051680187958
1394126,9.972444240907093
1394481,9.967706063023401
1394493,9.887256134925229
1394516,-41.93410263
1394741,9.814431802
1394808,9.671158371482338
1389952,-2.941385717
1390024,-3.047889378
1394942,10
1395043,10
1395040,9.520056191631806
1390184,9.859481199208078
1395119,9.845048487247903
1390503,9.867700560070196
1395487,9.916369230899166
1395761,9.969028243047452
1395787,9.991664388
1395823,9.607958767574667
1395851,9.920187678405757
1391119,9.918015404913874
1396042,9.564671136167432
1396059,9.952444330512987
1391281,9.984600954327806
1396263,9.978607605372972
1391478,9.667789585420142
1396395,9.936151231887116
1396672,10
1391915,9.901279756419893
1397017,10
1397072,9.860930202396494
1397108,9.927146442561632
1397147,9.959975438002031
1397280,9.706066263292636
1392449,9.832869937566928
1397312,9.868247972065909
1392695,9.762426967812564
1392730,9.995697771650276
1397601,9.761842050401636
1397686,9.757393695410146
1397716,9.989437744
1397816,9.971014227
1398168,9.772346142153435
1398191,-40.97991424
1393325,9.822002078906245
1393350,10
1398322,10
1398395,9.884885571760574
1398471,9.927493438863188
1393794,9.760410153312936
1398702,9.964296431647927
1398700,9.951817036974424
1393821,9.873198789035774
1398739,9.913228668919851
1398956,10
1399166,-1.898817354
1399264,9.853824639035027
1399335,9.914450371875775
1399430,9.983068999205347
1394553,10
1394561,-2.51074812
1399468,9.831235105019758
1399834,10
1399859,10
1399863,10
1399876,9.154721324794778
1395051,9.843283258244439
1395361,9.846416024854967
1400305,9.956427361943138
1400355,10
1400382,9.736287119516621
1400495,9.824815531309158
1400584,9.845421234625706
1400594,9.955345982692004
1395810,9.684914082864934
1400762,10
1400767,10
1400844,10
1396260,10
1396456,9.82427543
1401353,9.904169331218268
1401587,9.799324860193488
1401566,9.983201002
1396677,9.988985213396424
1401721,9.945003136912021
1401751,9.961371917343634
1401764,9.780399056551856
1396982,9.957829627164598
1401903,9.683178387874829
1401931,9.83814537
1401929,10
1401994,9.896247655052337
1402353,9.854068229430743
1397449,9.996457554629723
1397548,9.975129104791352
1402589,9.907434961355182
1402843,-42.26418703
1402942,9.838839034
1398040,10
1398085,9.812137493
1403014,9.885076370615653
1403153,9.907781565119981
1403263,9.872252803070603
1403285,10
1398475,9.789616823
1403411,-3.098055388
1403448,9.956312915538465
1403486,9.992404031378177
1403816,10
1403892,10
1403978,9.821711366924443
1404087,9.988912195090661
1404094,9.76894997
1404218,10
1399366,9.927090882
1399425,9.996516350333282
1399493,9.944954962112067
1399505,9.845176153815977
1404499,9.782858799351777
1404650,9.960439924074747
1404914,9.992770066685651
1404909,9.976436829776224
1404904,9.716114103857677
1405161,9.665270748229963
1405218,9.984791532671467
1400309,10
1405317,9.878965741662563
1405380,9.996203535295482
1405603,9.892798994225009
1400766,9.881075628233976
1400916,9.868259489
1400919,9.951477668707236
1405863,-2.065623635
1405931,10
1406049,10
1406111,10
1401212,10
1406164,9.707919476812476
1406354,9.958586814467607
1406492,9.796899618902252
1406511,9.595304203359495
1406631,10
1406639,10
1401905,9.920862919347122
1402144,9.938866311694849
1407130,10
1407151,9.983180465469351
1407165,10
1402356,10
1407642,10
1407739,9.911809750946066
1402814,9.830675498925537
1407863,9.629848773249025
1407851,9.996393252125191
1407898,-2.697134661
1408022,9.734358674938694
1403111,9.862851499151578
1408060,9.983475674447872
1403187,-2.477147537
1403301,9.978222178769196
1408289,10
1408466,9.908367381
1408589,9.850805702
1408733,9.852023850798984
1403879,9.975376969349147
1408825,10
1408823,9.841995620833378
1409110,9.946377743546048
1409188,9.885675384912389
1404283,9.934869329954722
1404368,9.991078786668286
1404402,9.685942577906614
1409476,9.835044234341684
1409529,10
1409811,10
1404958,9.970753019
1409949,9.927790063985487
1410041,9.670248490765006
1410041,9.866385625
1410067,10
1410095,-2.846357354
1410169,10
1410172,9.918482219201394
1405625,9.996195339242714
1410597,9.598379935466532
1405701,10
1405739,-2.265036016
1410722,9.751543881130084
1410900,9.972267417461548
1411070,10
1406296,9.988886837774045
1411296,-2.868432273
1411340,9.983897035346578
1406473,9.737773163
1411593,9.862171586064077
1411628,9.934699531985046
1411706,9.985454551839748
1406926,10
1411914,9.814271900908286
1411981,9.792749010586014
1411982,9.978000153
1407132,9.989319957682708
1412069,9.772594872304055
1412206,9.901141117089391
1412333,9.979769602905797
1412693,9.995690867257185
1407815,-2.407463106
1412769,9.944339222
1407862,9.753365624690952
1407918,9.877787523322105
1412921,9.996612433647748
1412951,9.917551728559188
1413020,9.988361704304682
1413311,10
1413418,9.627693178453057
1408486,9.827879286
1413537,9.906236878
1408770,9.972684991346636
1413722,-2.405394194
1413795,-2.758885288
1413814,9.966713490606487
1413832,9.975585453635924
1408999,10
1413966,9.880718313599733
1409282,9.713827923448997
1414509,9.761115601561626
1414613,-2.623552136
1409687,9.953843941176169
1414776,9.849379605
1414834,9.876436360494255
1414821,10
1414889,-1.833372471
1410050,-4.538528581
1414986,9.886577593908587
1415096,9.710863672800345
1415106,9.975953415880923
1410245,10
1410272,10
1410485,9.937547415360612
1415460,9.793763516663471
1415683,9.918777345
1415726,9.872708221877962
1415868,9.988634362662678
1415922,-2.199253558
1411034,10
1416077,9.699377221
1411258,9.932693069749195
1416287,9.924622760496359
1416413,10
1416448,9.883203138766548
1416701,9.603244558902949
1411926,9.813239835231215
1416889,9.920914173610095
1416918,9.943684511694768
1416926,9.738079309
1411976,9.786997083475292
1416947,9.882973032036134
1411989,9.781844810397079
1417358,9.862037604473329
1417480,9.989210998305538
1417521,9.909337115459834
1417602,9.974764766362961
1417625,9.954237888315024
1412739,-2.638210372
1413029,9.971556357916485
1417975,9.814744388603334
1418018,9.593692514364104
1418240,9.883362338620767
1418241,9.903699832151064
1413430,10
1413482,-2.235764979
1418500,10
1418698,10
1418813,9.697124818785664
1418904,-2.656312211
1418939,9.771249016271417
1414055,9.783685599257863
1414101,-2.033932609
1419230,9.963146366644736
1419239,6.070111772097406
1419426,9.844750086
1414563,10
1419583,9.899695947558952
1419671,9.812854426314349
1419691,9.973467042772496
1419860,9.913166708100256
1414906,9.829113114626523
1419915,9.818311049
1420042,9.963364731
1415200,9.984882212847237
1420183,10
1415533,10
1420618,9.963522729
1420654,9.823825884184478
1420675,9.720566506
1420751,9.771649533216765
1420781,-40.40617582
1420948,9.561418604445926
1415992,10
1421063,9.542548876353692
1421228,9.786820411245715
1421386,9.913573403290869
1416562,9.980008345987114
1421696,9.788450007
1416765,10
1421787,-2.873534334
1421814,9.965917939189504
1421876,9.888779529193348
1421938,9.959439082988757
1417192,9.893851647031417
1422203,9.917539403002598
1422214,9.735566048188293
1422386,9.791506896463124
1422389,9.882196761049707
1417546,9.979005706691863
1422601,9.928624668373113
1422698,9.908281346905708
1422836,9.996245268
1417934,9.892708340975899
1418043,9.834698258926437
1423076,9.708168545170368
1423090,9.749173676188144
1423150,-2.560805786
1423259,9.875068604391158
1423292,9.977117571008497
1418548,9.884557901699532
1423625,9.847862130657937
1423828,9.784311714171276
1418853,9.972908111801702
1423914,9.798213867665226
1418994,-2.660029405
1419000,9.939322875490754
1423995,10
1424096,-3.179198957
1419219,9.971652716
1424238,7.974362376574639
1424309,9.925798822
1424357,10
1424354,10
1424447,9.944529056903322
1419801,9.916434867821861
1424815,10
1424921,-2.811158271
1424992,9.875386952794791
1420071,9.689712655411254
1425082,9.868861925668543
1425110,9.928526293185234
1425183,9.884026083221206
1425381,9.921436972434561
1420596,9.940027198607392
1425592,10
1425676,9.891455296717389
1425729,-2.373392698
1425802,9.977577553558827
1425937,9.927564504980166
1421036,9.919987408
1421083,10
1426306,9.988464173
1421354,10
1426367,9.800392269315898
1426365,9.957178932458579
1426565,10
1426733,10
1426846,9.874914253033083
1426875,9.756116634
1426969,9.992154807
1427139,10
1427127,10
1427211,9.948630278840009
1427470,9.933332395845017
1422506,9.696095879
1422523,10
1422534,9.807647255915791
1422669,10
1427753,9.864521603719696
1427796,9.872551401199644
1427874,9.766205469
1428071,9.992907375
1428339,-2.314271012
1428370,9.728353862901313
1428396,-2.810765589
1428514,9.829448073607535
1428650,9.992853696
1423685,9.837162260940245
1423708,9.81753203
1423789,9.992815152425816
1428826,8.850787117213455
1428892,9.903775884154264
1423907,9.923180180678973
1429092,-2.779305132
1429295,9.754966616015963
1429433,9.968989982949685
1429512,9.893586948907515
1424547,9.978112586609228
1429686,9.880137298
1429712,10
1429766,9.891032335
1429766,9.992959645895905
1429804,9.984039537422325
1424814,9.930205450699804
1430140,9.829952807
1430195,9.907355790420606
1425230,9.799762180566182
1430663,10
1425683,9.883925472093173
1430735,9.880226124
1430803,9.894873661143375
1425931,9.843286268326189
1425935,10
1430953,-2.748724989
1431010,9.566918119
1431050,10
1431082,9.910504615406802
1431095,9.993166
1431164,9.89703462
1426268,9.554594558
1431725,9.988639485
1431751,10
1426800,9.804374862380046
1431886,9.830252932111689
1427038,9.824982614086974
1427042,9.781128261585708
1432111,9.860814127906844
1432222,9.995738894436453
1432262,9.942181358
1432291,10
1432298,9.966617834953102
1432498,9.794228664664496
1432540,9.952170345259987
1427791,9.769483079215888
1432850,9.923780831032362
1432995,9.798132672373459
1428085,10
1433158,9.348035275621172
1428212,9.936179077
1433228,9.891692746874108
1433239,9.976519136698213
1433280,9.892054761
1433335,10
1433356,9.928910937078728
1433370,9.976158270998535
1428386,9.906297108823727
1433637,9.959770973327089
1433950,-2.579915164
1429021,9.912253672
1434210,9.950228648146005
1434262,9.924862734502367
1434358,9.768351028036095
1429343,10
1434443,9.866211363729638
1429498,9.901332308605825
1434624,10
1434626,9.967003212793758
1434659,9.948863405509334
1434871,9.755932294129396
1429953,9.677946698124554
1435012,10
1430161,9.869420378808336
1435275,10
1435282,9.918214186658066
1435367,9.896299292
1430362,9.941859842134908
1435441,10
1435622,9.963499984654478
1435667,9.946828191020465
1430744,9.772188316948005
1435771,9.682927854855842
1435822,9.751931643100152
1435832,9.953776200022219
1436254,9.546670633814264
1431242,9.909557209825728
1436273,9.877822025972037
1436414,9.933984627
1431415,9.857218751452312
1431436,10
1436523,9.780748515379193
1436739,9.973221371
1436804,9.889688620008728
1437038,9.979674690174143
1437198,9.815678219057016
1437197,9.961244395499701
1432240,10
1432400,9.620784604416546
1437464,9.760187188268295
1432443,9.739023199431161
1432489,9.754307183432704
1437551,9.788187005
1437615,9.814885240800223
1437818,9.548152608773819
1437912,10
1437985,10
1438013,9.996402195709717
1438075,9.976648804820172
1438296,9.860716807
1433315,9.992046199964841
1438672,10
1438778,10
1433775,9.976760764007993
1433780,9.906953014128916
1438890,9.827574246318946
1438909,9.831227656803545
1438911,10
1438931,9.965598902605716
1433953,9.934281386216858
1439008,9.921486451817975
1439049,10
1434153,9.892177742674734
1439477,10
1434633,9.775925817157718
1439747,9.972411578
1439840,9.902641776543772
1439860,9.949654853264072
1439970,10
1435059,9.848576102162435
1440094,10
1440219,10
1440251,9.966830676769666
1435255,9.895899374153291
1435369,9.954779407104525
1440420,9.809848614973461
1440722,9.952804535
1435713,-2.575791125
1440946,9.927526726311166
1436085,9.979023086924709
1441271,9.772460355472866
1441307,9.97306185
1441336,9.620795188343573
1441318,9.969835533148876
1441321,9.802401657687348
1436305,9.804061696
1441372,9.914437165870375
1441666,9.941743378512232
1441826,9.843478595220658
1436831,10
1441968,9.992703703742869
1436926,9.783571350689835
1442241,9.905217169865109
1437244,9.932797006216187
1442375,10
1442403,9.939854878859494
1442419,9.864157643962821
1442546,9.964552537314221
1442608,9.805169501556882
1437619,9.777133421
1442691,9.937508953988157
1442777,-2.253356261
1437828,9.721417484039687
1442995,-1.872165331
1443015,9.782161666
1438081,9.756598292502929
1443284,9.938167676878425
1443430,9.957858553879765
1443539,9.971136397
1443573,9.927664518245063
1438577,10
1438594,9.969507547343166
1443742,9.931415390638902
1443803,10
1443825,9.832377099850873
1443870,9.725473334355744
1444302,-2.216753509
1439255,9.868016947256237
1444417,10
1444424,9.680257324479909
1444433,9.992718161
1439430,10
1439491,9.958386116926896
1444671,9.777217281572057
1444696,9.985401431
1444759,9.782218148401011
1444817,9.933971773384695
1444849,9.892134797
1444879,9.543950917743487
1439852,9.807927239758898
1445299,9.862621304
1445373,9.939904090343285
1445395,9.942813079
1445423,10
1440494,9.932367688218966
1445660,10
1440619,-3.047086766
1445845,9.777128828792108
1445957,10
1440909,9.877044309481196
1446018,9.620756109299865
1446030,9.947010616269402
1441023,9.950249467329995
1446459,9.815896219680532
1446580,9.974928901639393
1446569,9.866081142290634
1446684,10
1441663,10
1446777,9.615707095651658
1441799,9.893598139239636
1446943,10
1446958,9.904800271405986
1441928,9.988601218073322
1447164,10
1447166,9.835485251183222
1442150,9.829460199180563
1447266,9.621355161293998
1447444,9.768836023
1447677,9.886798449460853
1447880,9.881639848143726
1447961,9.645480288607601
1448004,9.911130141138836
1443080,10
1448157,-2.64202847
1443276,9.98703747
1448404,9.988757830203875
1448456,9.942296711614208
1448477,9.745042287882363
1448576,10
1443579,9.837163285
1443576,10
1448703,9.985477114479187
1448721,9.981568142
1448902,9.988981267898675
1448946,9.929990483482499
1449028,9.856633131352527
1444181,9.751920460947574
1449294,9.475211507498445
1444403,9.837286490704285
1449475,9.845934025
1449499,9.786375871359661
1449691,9.919290925823844
1444836,9.992558387982859
1449967,9.727541135
1449985,9.939344692
1450015,9.841842417
1450036,9.827407494376823
1444979,9.583839190846781
1450072,10
1445020,9.563756503936421
1450152,10
1450425,9.757953786228596
1450481,9.810005511
1445507,-2.709769579
1450718,9.940033276
1450767,9.956811704794443
1450897,9.979423324079058
1450938,9.733672278361043
1450943,9.545615500434083
1445891,9.848053992494673
1450997,9.886834396691667
1445963,9.909859837
1446171,9.923240434803942
1451420,9.889179654462383
1451519,9.689987760096885
1451616,10
1451629,10
1451783,9.951151701
1446713,9.869885952363092
1451850,9.966613035
1451901,9.94247325
1452068,10
1447003,9.941662221398717
1447311,9.856385360080079
1452484,8.523745132382787
1452487,-2.925572789
1452554,9.877831241727371
1452592,9.992820707141842
1447544,9.767956586600938
1452645,9.861178837135965
1452684,9.787207958345768
1447669,9.814453515446365
1452818,9.796867073
1452815,9.946556294274835
1453028,9.916895897312422
1453075,9.792996408981665
1448251,9.971928539419885
1453522,9.883681685049014
1453553,9.849183171069368
1453576,10
1448569,9.729446537586567
1453753,9.977631027361067
1448680,9.817535281123535
1453864,-3.157585043
1453968,10
1454029,9.785621765006006
1454039,10
1454131,-3.010427775
1449151,9.860421405937572
1454243,9.992031509673415
1454510,9.815778651
1449629,9.860300402856343
1449620,9.873552787093061
1454835,9.920132438816808
1454898,9.984620604067416
1455077,9.879679004
1450036,9.861399917
1455090,9.908755553649312
1455092,9.924548007247907
1455149,9.965501188041921
1455191,9.940123720912261
1455249,10
1455274,9.978960309
1450224,9.860434348
1455466,10
1450688,9.935924646911648
1455963,10
1450894,10
1456038,9.923711007487736
1456072,9.893394265456605
1456194,9.643601698
1456264,9.923065936062759
1456270,9.981957472
1456314,9.846333177
1451305,10
1451341,9.996349201647401
1456545,9.937098193390062
1456552,9.944400741
1456649,9.903948680492395
1451945,-2.533691561
1457110,10
1457262,9.888489682972425
1457275,10
1452218,9.648794307176564
1457473,9.872478526830871
1457487,10
1457582,9.749194476208672
1452518,-2.767882872
1457645,-2.810585151
1457664,9.943221903723925
1457742,10
1457891,-2.694340155
1452999,9.970383639742934
1453221,9.950283166770204
1458377,9.813653476
1458377,9.926253214486877
1458504,-2.637045616
1453433,9.955866899910578
1458560,9.976840249144027
1458787,9.980223997843613
1458778,9.917974501266691
1458888,10
1458960,9.996387453062903
1459056,9.935697249880233
1454051,9.859653052674135
1459119,9.965174835661262
1454050,9.996401936618351
1459207,10
1454214,9.860588155
1459547,9.89926316
1459709,9.895130921785167
1459833,9.833416329359551
1459870,9.833690219965948
1454775,9.843247284239553
1459896,9.935690533184447
1459941,9.805657671068053
1455005,9.917578828708026
1455035,9.966708782
1460210,9.922586257570405
1460302,9.852281821
1460326,9.920510557841562
1460508,9.882106113335587
1460736,10
1460810,9.959805370392216
1455710,-4.493948572
1460811,9.840337041778051
1460889,9.848790807331483
1460970,10
1461024,9.923494403187972
1456069,10
1456223,9.980395885192461
1456265,-2.620094174
1461486,9.738184127756806
1461600,9.965674935
1461662,9.925897031738241
1461824,9.99230929
1461848,-2.426973513
1461867,9.903375104589744
1461947,9.927221433
1461997,9.985883024210343
1462098,9.959216753
1457022,9.70608756
1457037,9.848441738265725
1457227,9.524862618638755
1457250,10
1462478,9.778279954
1462574,9.148545246743076
1462818,9.992629751163106
1462884,10
1462905,9.891884675054662
1462977,9.898822117
1463094,9.939762310135771
1463173,9.701088295699336
1463340,9.726151733603244
1458241,9.944094281694783
1458250,9.974924976724655
1458296,-2.772888172
1463421,9.989129530736783
1463550,9.902678236339716
1458564,9.983382859389964
1463906,10
1463892,9.906614222289555
1463911,9.907797756421555
1463985,9.964548488903532
1464009,9.842869885652112
1464080,9.884164154280837
1459073,9.898936056
1464254,10
1459144,10
1464478,9.968977574
1464490,10
1459649,10
1464851,9.976326300798007
1464899,9.910911295
1459786,10
1464977,9.694881886957194
1465059,9.953952689903188
1459957,9.766619921521178
1465093,9.807288589798727
1465241,9.980396489487712
1460209,9.975518529555341
1465630,9.944596224504973
1465702,9.676296208
1465797,9.759178527
1465837,9.984757907819054
1460771,9.591317093216938
1465913,9.965642423337194
1465988,9.915795947615708
1466078,10
1466279,9.865445522944745
1461268,9.913879663742431
1466438,9.847064141208755
