Wall time,Step,Value
1707178322.410952,150935,-2.0799999237060547
1707178322.411411,150961,-1.0
1707178352.777625,150987,-1.0
1707178352.778307,150989,10.0
1707178352.779147,151015,-1.0
1707178384.376089,151041,-1.0
1707178384.376823,151065,-2.8999998569488525
1707178384.37728,151083,-2.6599998474121094
1707178414.565104,151087,9.920000076293945
1707178414.565866,151091,-2.0799999237060547
1707178414.566321,151093,10.0
1707178414.566835,151095,10.0
1707178414.567418,151121,-1.0
1707178414.567964,151132,-2.359999895095825
1707178445.084967,151147,-2.5299999713897705
1707178445.085603,151151,-2.0799999237060547
1707178445.0861,151153,-2.0
1707178445.086557,151179,-1.0
1707178477.375101,151188,-2.2899999618530273
1707178477.375902,151214,-1.0
1707178477.376377,151228,-2.5
1707178507.390604,151240,-2.4000000953674316
1707178507.391352,151246,-2.180000066757202
1707178507.391818,151248,-2.0
1707178507.392271,151274,-1.0
1707178538.110451,151300,-1.0
1707178538.111852,151326,-1.0
