steps,reward
313676,9.126169065703928,18
313831,9.465349514139492,22
314071,9.957210833686904,3
313020,10.0,1
313444,9.980254544714832,2
314584,9.50327575568152,14
313876,10.0,1
315178,-3.784835695621272,100
315354,9.690382771553036,14
315567,-2.839817563564107,100
315596,9.911254942100841,5
315640,10.0,1
315721,9.973412616265955,2
314874,9.773418311261937,11
316039,10.0,1
316597,9.993046452216973,1
315530,9.929934811136077,4
316717,9.738411581537427,12
317198,9.925815724135314,4
316106,9.94172115151506,4
317530,-3.1440016734868603,100
317624,-3.088070815485698,100
317637,9.664434231612745,14
316591,9.876806608627472,7
318126,9.981925733350097,2
318165,-2.84127741524834,100
318474,-2.3470724391154625,100
317609,3.1247248454780285,23
318926,10.0,1
319349,9.748183023060772,12
319462,-2.4349990201424934,43
318569,9.759851899389888,11
319995,9.93667909767392,4
318999,9.67553066809041,16
320123,9.890438507280573,6
319006,9.802532463721626,10
320349,9.859756657456956,7
320448,-2.428461006156846,100
320706,7.87714923099127,66
320981,9.926755098729123,4
321415,9.855963936508342,7
321729,9.823651599940101,9
321867,9.921298250520024,5
320742,9.896418477545403,5
321140,9.034542499559748,15
322637,10.0,1
321570,-3.217907735478452,100
322707,10.0,1
322876,9.870271121189086,7
321809,10.0,1
323009,9.976403415700943,2
323164,9.945048375695983,4
323203,9.992692984414692,1
323518,9.770339284412696,11
323783,9.978478449285873,2
322685,9.989460849560006,1
324213,-3.0023178645727038,100
324841,-3.156214354285784,100
324030,9.812154266382803,9
325395,9.92955050278571,4
325434,10.0,1
325630,9.743251878789934,9
325691,10.0,1
325733,-3.6504183367278578,100
325723,-3.188899936596636,100
324641,9.818493378828133,10
324665,9.843796513958948,9
326058,9.817584292040785,9
326259,-4.657286251823436,100
326109,-3.0014987124739063,100
327499,-3.9217732836392343,100
327523,10.0,1
326579,9.992531168044923,1
327936,-3.0882682144072895,100
327987,9.629557601234554,16
328013,10.0,1
328152,9.220814497402516,19
328217,-3.2149414503895115,100
328245,9.957927841478597,3
327132,9.771044540370777,11
328550,10.0,1
328924,9.922290418094342,5
327799,-2.8700230512965774,100
328178,9.909719641611735,5
329844,9.98087572108976,2
329910,-2.6965195804362896,100
330234,9.972979377862213,2
330361,-3.02990320041593,100
330592,9.86771278100504,7
330810,10.0,1
331023,8.649603435409237,37
331036,9.871550490262825,7
330037,9.48357392886619,24
330171,10.0,1
331529,9.933828330737306,4
331533,9.777816428372244,10
330468,-2.4294272706562547,100
